class,filename,width,height,mode,mean_intensity,contrast,filepath,target
COVID,COVID-3435.png,299,299,L,144.41877607633023,49.05159890886244,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3435.png,1
Normal,Normal-3682.png,299,299,L,114.03829934788202,70.23890450797307,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3682.png,0
COVID,COVID-2135.png,299,299,L,130.91698079439828,72.27629360378897,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2135.png,1
COVID,COVID-2344.png,299,299,L,128.3426919161978,71.5432274573583,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2344.png,1
COVID,COVID-299.png,299,299,L,167.91370342613618,71.94433509052146,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-299.png,1
Normal,Normal-9913.png,299,299,L,179.48677307860092,42.24135142772612,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9913.png,0
Normal,Normal-2317.png,299,299,L,124.08969698325522,46.37449652107812,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2317.png,0
Lung_Opacity,Lung_Opacity-1265.png,299,299,L,105.11966309101688,46.05219379157491,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1265.png,0
Normal,Normal-5561.png,299,299,L,146.0221585888301,56.17439503065575,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5561.png,0
Viral Pneumonia,Viral Pneumonia-538.png,299,299,L,129.6780237357524,66.65551293349725,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-538.png,0
Normal,Normal-5583.png,299,299,L,136.81957696222636,63.10379022713097,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5583.png,0
Normal,Normal-6763.png,299,299,L,139.9501571570788,67.60566370368491,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6763.png,0
Lung_Opacity,Lung_Opacity-667.png,299,299,L,119.01593941902216,58.2181974256918,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-667.png,0
Normal,Normal-1038.png,299,299,L,107.24044473775461,67.031124546991,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1038.png,0
Lung_Opacity,Lung_Opacity-1842.png,299,299,L,116.52186217156408,47.51549044468114,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1842.png,0
Normal,Normal-8600.png,299,299,L,147.15361125714477,58.214825914634886,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8600.png,0
Normal,Normal-4040.png,299,299,L,119.40778067359426,68.87754119049515,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4040.png,0
Normal,Normal-5033.png,299,299,L,166.46072191586225,53.91230220211734,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5033.png,0
Lung_Opacity,Lung_Opacity-2576.png,299,299,L,109.72226261451215,62.09010110703386,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2576.png,0
Normal,Normal-7377.png,299,299,L,113.51916645227682,58.03297215055166,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7377.png,0
COVID,COVID-2401.png,299,299,L,122.5938636033154,82.28150364945802,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2401.png,1
COVID,COVID-3596.png,299,299,L,161.38102482075143,51.84304192756478,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3596.png,1
Normal,Normal-6343.png,299,299,L,157.53022896835606,65.71985605113426,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6343.png,0
Normal,Normal-8457.png,299,299,L,175.81538237827317,51.01497908706315,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8457.png,0
Normal,Normal-3374.png,299,299,L,97.14358899788593,65.94894833261004,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3374.png,0
Lung_Opacity,Lung_Opacity-1222.png,299,299,L,116.24000850102348,55.70148408955758,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1222.png,0
Normal,Normal-4440.png,299,299,L,129.90949765662577,64.19709579303304,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4440.png,0
Lung_Opacity,Lung_Opacity-3568.png,299,299,L,160.05475330253577,54.29007839964409,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3568.png,0
COVID,COVID-2036.png,299,299,L,145.75379470028298,60.94692681892832,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2036.png,1
Normal,Normal-8613.png,299,299,L,143.642118097113,47.554527884522756,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8613.png,0
Normal,Normal-619.png,299,299,L,112.76386170177068,58.40975717813838,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-619.png,0
COVID,COVID-3151.png,299,299,L,98.13480833547723,49.402934755091884,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3151.png,1
Lung_Opacity,Lung_Opacity-629.png,299,299,L,149.14279482332412,51.6671676657247,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-629.png,0
Lung_Opacity,Lung_Opacity-3622.png,299,299,L,95.57432243487209,71.97412427619086,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3622.png,0
Normal,Normal-6478.png,299,299,L,124.46533036543215,74.84122878150171,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6478.png,0
Normal,Normal-9534.png,299,299,L,103.36236731132762,67.94394274223772,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9534.png,0
Normal,Normal-9074.png,299,299,L,113.09645305980918,75.62543131900615,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9074.png,0
Normal,Normal-5212.png,299,299,L,122.60925493003434,71.1863885828552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5212.png,0
Viral Pneumonia,Viral Pneumonia-578.png,299,299,L,109.1318889050458,59.02652019972481,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-578.png,0
Normal,Normal-1365.png,299,299,L,131.6727888949788,49.83062408022056,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1365.png,0
Lung_Opacity,Lung_Opacity-355.png,299,299,L,154.53650406595006,60.032255800913866,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-355.png,0
Lung_Opacity,Lung_Opacity-4254.png,299,299,L,103.32973904095033,46.057653700307924,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4254.png,0
Normal,Normal-773.png,299,299,L,129.74026017606067,60.065701322085765,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-773.png,0
COVID,COVID-869.png,299,299,L,143.98393753984854,54.981383058433224,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-869.png,1
Lung_Opacity,Lung_Opacity-5856.png,299,299,L,147.8207850024049,69.86131227783163,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5856.png,0
COVID,COVID-1403.png,299,299,L,126.86925202178946,62.60094432611889,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1403.png,1
Lung_Opacity,Lung_Opacity-2639.png,299,299,L,156.38877641189697,53.48964117621641,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2639.png,0
Normal,Normal-5910.png,299,299,L,80.753794700283,66.60269071164186,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5910.png,0
Lung_Opacity,Lung_Opacity-4436.png,299,299,L,119.47846220959497,51.697222563329824,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4436.png,0
COVID,COVID-598.png,299,299,L,150.84563931052224,63.525970157819536,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-598.png,1
Normal,Normal-2891.png,299,299,L,117.309392512388,48.84840106661968,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2891.png,0
Normal,Normal-1568.png,299,299,L,106.3575015939419,68.48802882718861,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1568.png,0
Normal,Normal-9164.png,299,299,L,116.98648784689209,69.77346656803273,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9164.png,0
Normal,Normal-3866.png,299,299,L,101.72717307412668,75.28333422962704,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3866.png,0
Normal,Normal-1615.png,299,299,L,183.23760360622364,39.60624458842388,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1615.png,0
Normal,Normal-8564.png,299,299,L,88.87914005436181,62.970313470809046,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8564.png,0
Lung_Opacity,Lung_Opacity-3933.png,299,299,L,116.30268117806288,45.016202525401475,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3933.png,0
Normal,Normal-2476.png,299,299,L,79.74427579109853,75.26489646667812,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2476.png,0
Normal,Normal-7213.png,299,299,L,142.27953826019842,80.06494991121663,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7213.png,0
COVID,COVID-602.png,299,299,L,130.80961063075358,65.60485556468365,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-602.png,1
Normal,Normal-6332.png,299,299,L,140.3552421113858,68.25924571616677,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6332.png,0
Lung_Opacity,Lung_Opacity-5801.png,299,299,L,107.82594154427802,77.24544741022959,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5801.png,0
Lung_Opacity,Lung_Opacity-3346.png,299,299,L,101.26083600854577,53.880843908257006,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3346.png,0
Normal,Normal-7343.png,299,299,L,153.46817149696312,68.22238223890119,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7343.png,0
Normal,Normal-4546.png,299,299,L,178.21723470654692,47.01260860665141,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4546.png,0
Lung_Opacity,Lung_Opacity-866.png,299,299,L,110.49866332591358,56.22986980511229,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-866.png,0
Normal,Normal-6180.png,299,299,L,102.46231026498585,58.49848228226912,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6180.png,0
Lung_Opacity,Lung_Opacity-1613.png,299,299,L,119.03365734164048,51.86056682657316,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1613.png,0
Normal,Normal-4571.png,299,299,L,151.2054339436919,65.25273315617741,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4571.png,0
Lung_Opacity,Lung_Opacity-2693.png,299,299,L,67.75731815080368,58.85811461952686,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2693.png,0
Normal,Normal-2933.png,299,299,L,180.42177380566213,44.584890419524264,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2933.png,0
Viral Pneumonia,Viral Pneumonia-1120.png,299,299,L,140.20263755438978,71.93473057729628,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1120.png,0
COVID,COVID-857.png,299,299,L,140.83405107325422,56.20715706109481,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-857.png,1
Lung_Opacity,Lung_Opacity-5126.png,299,299,L,131.53696267379559,61.46725086865591,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5126.png,0
COVID,COVID-93.png,299,299,L,150.7290186910661,58.96806476308358,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-93.png,1
Lung_Opacity,Lung_Opacity-4751.png,299,299,L,120.71347076654624,61.47909200521148,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4751.png,0
Normal,Normal-5895.png,299,299,L,178.6270511515531,57.87601763506137,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5895.png,0
Normal,Normal-255.png,299,299,L,121.39153924452746,63.65985217025716,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-255.png,0
COVID,COVID-744.png,299,299,L,91.40229975056208,71.45973087269921,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-744.png,1
Normal,Normal-5820.png,299,299,L,147.049026297245,59.41835689585848,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5820.png,0
Normal,Normal-1929.png,299,299,L,139.41884318967348,64.30526281776578,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1929.png,0
Normal,Normal-5166.png,299,299,L,146.3082292144383,61.21551479517977,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5166.png,0
Normal,Normal-1249.png,299,299,L,117.47795885952058,75.27714031664219,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1249.png,0
Normal,Normal-9249.png,299,299,L,136.49456941197525,69.23491332445676,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9249.png,0
Normal,Normal-4850.png,299,299,L,149.5067952260042,51.7930278711766,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4850.png,0
Lung_Opacity,Lung_Opacity-1517.png,299,299,L,144.0897976532701,41.679519260072006,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1517.png,0
Normal,Normal-6820.png,299,299,L,135.77684813368978,73.48605126590196,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6820.png,0
Lung_Opacity,Lung_Opacity-3654.png,299,299,L,104.03517857742084,46.54169815384589,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3654.png,0
COVID,COVID-2660.png,299,299,L,130.88520262636882,47.40838064841156,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2660.png,1
Normal,Normal-3782.png,299,299,L,102.10122929273722,71.40862472765161,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3782.png,0
COVID,COVID-2173.png,299,299,L,168.92690238364224,50.28929866611947,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2173.png,1
Lung_Opacity,Lung_Opacity-3478.png,299,299,L,161.43110256037406,59.03139129745291,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3478.png,0
COVID,COVID-586.png,299,299,L,146.0363083186989,54.931115365513506,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-586.png,1
Normal,Normal-683.png,299,299,L,115.08826523193252,67.19044454601423,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-683.png,0
COVID,COVID-3310.png,299,299,L,135.60679410744845,65.17354281303777,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3310.png,1
COVID,COVID-336.png,299,299,L,162.73066296797575,75.88934488533022,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-336.png,1
Lung_Opacity,Lung_Opacity-2305.png,299,299,L,114.78095323318531,81.63767709209876,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2305.png,0
Lung_Opacity,Lung_Opacity-3649.png,299,299,L,126.8911980850326,67.61396750807572,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3649.png,0
Normal,Normal-3960.png,299,299,L,179.98634243464838,53.79121278645199,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3960.png,0
Normal,Normal-753.png,299,299,L,127.68505945123657,54.19063024312012,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-753.png,0
Normal,Normal-2690.png,299,299,L,133.74408563662598,64.16228299068158,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2690.png,0
Normal,Normal-4675.png,299,299,L,123.11920448317133,64.68763579977727,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4675.png,0
Viral Pneumonia,Viral Pneumonia-1330.png,299,299,L,160.58011655350612,67.57716624392555,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1330.png,0
COVID,COVID-791.png,299,299,L,130.20872249751122,96.16027835040833,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-791.png,1
COVID,COVID-3107.png,299,299,L,95.9033791568327,47.933691586962084,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3107.png,1
Normal,Normal-1139.png,299,299,L,154.54683952081072,66.16640030463103,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1139.png,0
Normal,Normal-3478.png,299,299,L,113.43674008120715,49.78160831638554,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3478.png,0
Normal,Normal-6430.png,299,299,L,99.70992494491114,42.24480983696697,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6430.png,0
Normal,Normal-7072.png,299,299,L,106.83499066005973,36.61626132191679,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7072.png,0
Lung_Opacity,Lung_Opacity-982.png,299,299,L,170.93920649657161,48.70411929163661,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-982.png,0
Normal,Normal-100.png,299,299,L,125.67904162145837,59.72707661664078,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-100.png,0
Normal,Normal-351.png,299,299,L,144.67559646983815,57.329869985545685,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-351.png,0
Normal,Normal-6128.png,299,299,L,141.70824711132985,72.44562497237419,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6128.png,0
Normal,Normal-9509.png,299,299,L,111.74456661558595,69.82463407694203,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9509.png,0
Viral Pneumonia,Viral Pneumonia-1172.png,299,299,L,93.0635675216161,69.01999791144922,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1172.png,0
COVID,COVID-17.png,299,299,L,123.76983478932003,52.0604742782343,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-17.png,1
Normal,Normal-6380.png,299,299,L,136.93526918043423,67.22582922588417,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6380.png,0
Lung_Opacity,Lung_Opacity-3021.png,299,299,L,122.46242212055793,52.757906689301926,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3021.png,0
Lung_Opacity,Lung_Opacity-4716.png,299,299,L,111.58913211261618,43.55321144619142,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4716.png,0
Lung_Opacity,Lung_Opacity-5145.png,299,299,L,127.71949978188164,53.39734842674154,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5145.png,0
Lung_Opacity,Lung_Opacity-4216.png,299,299,L,127.6466929900113,59.846178933011146,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4216.png,0
Normal,Normal-38.png,299,299,L,174.65884050513975,51.43522968682888,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-38.png,0
Normal,Normal-4549.png,299,299,L,114.3493696938513,58.70792216480599,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4549.png,0
Lung_Opacity,Lung_Opacity-4164.png,299,299,L,113.16979675842552,53.40624500117286,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4164.png,0
Normal,Normal-764.png,299,299,L,125.3648393194707,67.03060838233367,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-764.png,0
Normal,Normal-961.png,299,299,L,128.014160915426,65.74433378285134,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-961.png,0
Lung_Opacity,Lung_Opacity-3781.png,299,299,L,151.5797026878894,66.7554559214091,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3781.png,0
Normal,Normal-2878.png,299,299,L,111.21279404033513,53.09537413836408,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2878.png,0
Normal,Normal-1962.png,299,299,L,153.07713560251003,69.58711612427906,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1962.png,0
COVID,COVID-1425.png,299,299,L,121.69592062728604,43.01176996580926,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1425.png,1
Normal,Normal-6204.png,299,299,L,121.84383843581168,76.7509263746717,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6204.png,0
Normal,Normal-3105.png,299,299,L,107.33513047952484,70.28967432524699,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3105.png,0
